HGNC.symbol,MGI.symbol
COMMD6,Commd6
PPM1L,Ppm1l
GPR174,Gpr174
PALMD,Palmd
NPAS4,Npas4
GART,Gart
MRPL11,Mrpl11
GRAMD1C,Gramd1c
SLCO1B3-SLCO1B7,Slco1b2
CFAP298-TCP10L,Cfap298
FOXA1,Foxa1
WNT7B,Wnt7b
WDFY2,Wdfy2
USF3,Usf3
TIGIT,Tigit
C9orf135,1700028P14Rik
NUP58,Nupl1
NUP58,Gm49336
IL12A,Il12a
H2AB2,H2ab2
H2AB2,H2ab1
H2AB2,H2ab3
IRF2BPL,Irf2bpl
PIK3C3,Pik3c3
PDCD10,Pdcd10
ADGRL4,Adgrl4
FAM53C,Fam53c
QTRT2,Qtrt2
SNAI2,Snai2
EIF1AD,Eif1ad
PEX5L,Pex5l
ZNF85,Zfp457
ZNF85,Zfp595
ZNF85,Zfp953
ZNF85,Gm49345
ZNF85,Zfp738
FECH,Fech
H2AC4,H2ac11
SELENOK,Selenok
AP5B1,Ap5b1
NSMCE3,Nscme3l
MUS81,Mus81
ZFYVE21,Zfyve21
DLEU7,Dleu7
GPR141,Gpr141
TMEM50B,Tmem50b
TMEM252,Tmem252
SULT4A1,Sult4a1
IFNGR2,Ifngr2
ZNF736,Zfp457
ZNF736,Zfp595
ZNF736,Zfp953
ZNF736,Gm49345
ZNF736,Zfp738
ERC2,Erc2
SOWAHD,Sowahd
UCHL3,Uchl3
SPATA31A7,Spata31
CASP7,Casp7
URB1,Urb1
FAM9B,Xlr5c
RNU2-14P,Gm26108
PABPC5,Pabpc5
TMEM170B,Tmem170b
MIRLET7A3,Mirlet7c-2
SNORA28,Snora28
FOXD4,Foxd4
NDUFA6,Ndufa6
SEPTIN6,Septin6
COA8,Coa8
CPSF3,Cpsf3
YARS2,Yars2
ZNF429,Zfp708
ZNF429,Gm28557
ZNF429,Rslcan18
ZNF429,Rsl1
ZNF429,Zfp455
ZNF429,Zfp456
ZNF429,Zfp429
ZNF429,Zfp874a
ZNF429,Zfp874b
ZNF429,Zfp58
ZNF429,Zfp87
ZNF429,Zfp85
ZNF429,Zfp493
ZNF429,Zfp273
ZNF738,Zfp457
ZNF738,Zfp595
ZNF738,Zfp953
ZNF738,Gm49345
ZNF738,Zfp738
BRWD3,Brwd3
NOL7,Nol7
IGSF11,Igsf11
DCT,Dct
TMEM14C,Tmem14c
CLDN34,Cldn34c1
CLDN34,Gm2411
CLDN34,Cldn34c2
CLDN34,Gm5945
CLDN34,Cldn34c4
USP13,Usp13
SIRT5,Sirt5
DEFB136,Defb42
ATP8B1,Atp8b1
PCDH11Y,Pcdh11x
RIMBP3C,Rimbp3
BORA,Bora
CACNA2D3,Cacna2d3
CKB,Ckb
TMEM63C,Tmem63c
ZDHHC23,Zdhhc23
FOS,Fos
TUFT1,Tuft1
AFAP1L1,Afap1l1
CNIH2,Cnih2
RTCA,Rtca
ZDHHC20,Zdhhc20
POU3F4,Pou3f4
SLC26A2,Slc26a2
PARVB,Parvb
RNU6-998P,Gm26099
SLCO1B1,Slco1b2
SATL1,Satl1
CXorf49,4933412E24Rik
IFI44,Ifi44
PPARA,Ppara
PRKDC,Prkdc
POLDIP3,Poldip3
BIK,Bik
SPRYD7,Spryd7
AHCY,Gm4737
NSMCE2,Nsmce2
HMGN5,Hmgn5
ABCC4,Abcc4
CPAMD8,Mug2
SGCG,Sgcg
C9,C9
BOC,Boc
NDFIP2,Ndfip2
SIDT1,Sidt1
TFAP2A,Tfap2a
SEC61B,Gm10320
GSDMC,Gsdmc
GSDMC,Gsdmc2
GSDMC,Gsdmc3
GSDMC,Gsdmc4
SYT4,Syt4
TRMT12,Trmt12
GPR17,Gpr17
ESRRB,Esrrb
GJB2,Gjb2
ARHGEF28,Arhgef28
HESX1,Hesx1
MRPL57,Mrpl57
SHOX,Rhox10
IFNAR1,Ifnar1
PCDH11X,Pcdh11x
TRMT61A,Trmt61a
SH3BGRL,Sh3bgrl
PARVG,Parvg
NIPBL,Nipbl
ZNF695,Zfp457
ZNF695,Zfp595
ZNF695,Zfp953
ZNF695,Gm49345
ZNF695,Zfp738
SCAF4,Scaf4
ONECUT2,Onecut2
MIS18A,Mis18a
ZSCAN26,Zscan26
VIPAS39,Vipas39
C11orf68,AI837181
SART1,Sart1
PTAR1,Ptar1
GEMIN2,Gemin2
UQCRB,Uqcrb
ALAS2,Alas2
SLC29A2,Slc29a2
GFRA3,Gfra3
ADCY2,Adcy2
TMEM65,Tmem65
SMC1B,Smc1b
HSPA9,Hspa9
NCKAP1L,Nckap1l
VWA2,Vwa2
WNT8A,Wnt8a
ISM2,Ism2
KAT5,Kat5
IGKV1-17,Igkv16-104
IGKV1-17,Igkv15-103
RNU6-142P,Gm24378
ASB14,Asb14
RALGAPA1,Ralgapa1
FGF9,Fgf9
IGKV1-6,Igkv16-104
IGKV1-6,Igkv15-103
TREX2,Trex2
MIR18A,Mir18
SLC1A3,Slc1a3
PDE1B,Pde1b
NDUFB9,Ndufb9
DEFB130A,Defb47
APBA1,Apba1
YIF1A,Yif1a
TTC14,Ttc14
MRPL47,Mrpl47
EFCAB6,Efcab6
UPK3A,Upk3a
MTSS1,Mtss1
SPATA31D4,Spata31d1c
EDN1,Edn1
TRBC2,Trbc1
TRBC2,Trbc2
CELF3,Celf3
EXOC3L4,Exoc3l4
SNORA80B,Gm22748
ZMIZ1,Zmiz1
CSF1R,Csf1r
H2AB3,H2ab2
H2AB3,H2ab1
H2AB3,H2ab3
GYPC,Gypc
PCYOX1L,Pcyox1l
CTSF,Ctsf
XKR6,Xkr6
GTSF1,Gtsf1
C21orf62,4932438H23Rik
PRR30,Prr30
ADRB2,Adrb2
NME8,Nme8
CSNK1A1,Csnk1a1
BRD8,Brd8
MCAT,Mcat
CFAP92,1810020O05Rik
TGFB3,Tgfb3
CTSW,Ctsw
C1QTNF9,C1qtnf9
BLK,Blk
SLITRK6,Slitrk6
FAM120C,Fam120c
RNF113A,Rnf113a1
DRD3,Drd3
FXN,Fxn
DEFB131B,Defb43
OR7A17,Olfr19
ZBTB33,Zbtb33
NLRP4,Nlrp4f
AOAH,Aoah
IGKV2D-30,Igkv2-137
IGKV2D-30,Igkv2-112
RNU2-52P,Gm26108
RNU6-416P,Gm22764
KLC2,Klc2
MAK,Mak
MPPED1,Mpped1
TRBV20OR9-2,Trbv20
APEX2,Apex2
GRHL1,Grhl1
TRBV10-1,Trbv13-1
TRBV10-1,Trbv13-2
TRBV10-1,Trbv13-3
NOL10,Nol10
NAP1L3,Nap1l3
BRMS1,Brms1
SPATA31A6,Spata31
EFEMP2,Efemp2
DPP3,Dpp3
TRIM59,Trim59
GSTZ1,Gstz1
NUP155,Nup155
NFAM1,Nfam1
CAB39L,Cab39l
ATP8A2,Atp8a2
IFT43,Ift43
ZFP92,Zfp92
TMEM191C,Tmem191c
TMEM39A,Tmem39a
RHOXF1,Rhox13
ASAP1,Asap1
TTC6,Ttc6
LMO7,Lmo7
ABCD1,Abcd1
RNU6-1322P,Gm22021
UBE2L3,Ube2l3
RNU2-32P,Gm26108
TRBV30,Trbv31
FAM9C,Xlr5c
ALDOA,Aldoart2
PIEZO2,Piezo2
CDC42BPB,Cdc42bpb
APPL1,Appl1
C1QTNF9B,C1qtnf9
TSPO,Tspo
CXorf49B,4933412E24Rik
CYP2D6,Cyp2d22
CYP2D6,Cyp2d11
CYP2D6,Cyp2d10
CYP2D6,Cyp2d9
CYP2D6,Cyp2d12
CYP2D6,Cyp2d34
CYP2D6,Cyp2d13
CYP2D6,Cyp2d40
CYP2D6,Cyp2d26
TNFRSF19,Tnfrsf19
DNAJC21,Dnajc21
DMTF1,4932411N23Rik
PRPS1,Prps1l3
SMDT1,Smdt1
PHLDB2,Phldb2
IL17RB,Il17rb
DEFB130B,Defb47
SFRP4,Sfrp4
SAMM50,Samm50
FAM118A,Fam118a
EPHB6,Ephb6
RNU6-539P,Gm22543
SNORD86,Gm22498
AHSA1,Ahsa1
RPL39,Rpl39
ADPRH,Adprh
CCDC186,Ccdc186
PHF8,Phf8
PRSS2,Try4
PRSS2,Try5
PRSS2,Try10
PRSS2,Prss3
PRSS2,Gm5771
PRSS2,Gm10334
PRSS2,Prss1
PRSS2,Prss2
PPP1R13B,Ppp1r13b
WNT5A,Wnt5a
DLGAP5,Dlgap5
FOXD4L6,Foxd4
PRSS55,Prss55
WDR36,Wdr36
ARHGAP31,Arhgap31
RNU6-1286P,Gm25834
TRBV12-3,Trbv15
TRBV12-3,Trbv16
TRIM13,Trim13
LRRC74A,Lrrc74a
PABIR1,Fam122a
GAP43,Gap43
CTNNA1,Ctnna1
RIT2,Rit2
SYNJ1,Synj1
MIR19A,Mir19a
ZMYM5,Zmym5
ADAM17,Adam17
ZNF681,Zfp457
ZNF681,Zfp595
ZNF681,Zfp953
ZNF681,Gm49345
ZNF681,Zfp738
MZT2A,Mzt2
GRPEL2,Grpel2
CNTNAP3,Cntnap3
MARK3,Mark3
AGL,Agl
RNU2-15P,Gm23517
PNN,Pnn
RNASEH2B,Rnaseh2b
MAMDC2,Mamdc2
SAP18,Sap18
DONSON,Donson
DONSON,Atp5o
PAK1IP1,Pak1ip1
ZNF724,Zfp457
ZNF724,Zfp595
ZNF724,Zfp953
ZNF724,Gm49345
ZNF724,Zfp738
TRBV29-1,Trbv30
SPTSSB,Sptssb
FAM13B,Fam13b
KDM3B,Kdm3b
IL23R,Il23r
TDRKH,Tdrkh
RNU6-205P,Gm24491
SNX27,Snx27
C8orf74,4930578I06Rik
SLC6A8,Slc6a8
SSR4,Ssr4
ARF4,Arf4
SASS6,Sass6
IL12RB2,Il12rb2
KIF26A,Kif26a
MYC,Myc
GRIA3,Gria3
RNU6-804P,Gm24754
PKD2L2,Pkd2l2
RNU1-93P,Gm24041
FOXD1,Foxd1
PDZD4,Pdzd4
TMEM174,Tmem174
CTSB,Ctsb
NEPRO,Nepro
ATP2B3,Atp2b3
SERPINI2,Serpini2
PHF21B,Phf21b
MOCOS,Mocos
AGXT2,Agxt2
FOXD4L5,Foxd4
IGKV1OR2-108,Igkv20-101-2
RNU4-11P,Gm23459
GPATCH2L,Gpatch2l
DEFB131A,Defb43
NME5,Nme5
PLCXD2,Plcxd2
RNU2-60P,Gm23907
RICTOR,Rictor
CNTNAP3C,Cntnap3
CDC14A,Cdc14a
GPC6,Gpc6
ADTRP,Adtrp
EBPL,Ebpl
SLCO1C1,Slco1c1
LIFR,Lifr
GCM2,Gcm2
TMPRSS7,Tmprss7
SLC25A21,Slc25a21
OVOL1,Ovol1
FIBP,Fibp
BGN,Bgn
PIBF1,Pibf1
THOC2,Thoc2
IAH1,Iah1
CCDC87,Ccdc87
ST8SIA3,St8sia3
TMED8,Tmed8
ZC2HC1C,Zc2hc1c
MIR598,Mir598
VPREB1,Vpreb1
TDRD9,Tdrd9
SAP130,Sap130
BRIX1,Brix1
SLC30A7,Slc30a7
SCEL,Scel
TRBV23-1,Trbv23
TRBV23-1,Trbv26
GTSE1,Gtse1
ZNF195,Zfp708
ZNF195,Gm28557
ZNF195,Rslcan18
ZNF195,Rsl1
ZNF195,Zfp455
ZNF195,Zfp456
ZNF195,Zfp429
ZNF195,Zfp874a
ZNF195,Zfp874b
ZNF195,Zfp58
ZNF195,Zfp87
ZNF195,Zfp85
ZNF195,Zfp493
ZNF195,Zfp273
IGKV1D-39,Igkv11-125
SLC35A5,Slc35a5
RNASEH2C,Rnaseh2c
CGN,Cgn
ATP6V1C2,Atp6v1c2
DNM1L,Dnm1l
DIS3,Dis3
TSR2,Tsr2
PLA1A,Pla1a
PHF11,Phf11a
PHF11,Phf11b
PHF11,Phf11d
PHF11,Phf11c
TCF20,Tcf20
CRYZL1,Cryzl1
WDR7,Wdr7
ARHGEF37,Arhgef37
MAP3K2,Map3k2
ELMO1,Elmo1
TTLL12,Ttll12
IFNAR2,Ifnar2
BIN1,Bin1
VLDLR,Vldlr
GJB6,Gjb6
RRM2,Rrm2
TRIM27,Trim27
RNU6-630P,Gm22157
REEP5,Reep5
IGKV2-30,Igkv2-137
IGKV2-30,Igkv2-112
AFAP1L2,Afap1l2
RTL6,Rtl6
SHISAL1,Shisal1
SACS,Sacs
UTP15,Utp15
CDADC1,Cdadc1
LRRTM2,Lrrtm2
MICU2,Micu2
PTDSS1,Ptdss1
SLITRK3,Slitrk3
EFCAB1,Efcab1
MTRR,Mtrr
PRR5,Prr5
POU4F1,Pou4f1
FLVCR2,Flvcr2
IL17RD,Il17rd
PDE6A,Pde6a
RNU12,Rnu12
MFSD14B,Mfsd14b
PGM5,Pgm5
RNU6-758P,Gm26403
RNU6-611P,Gm24144
ZSCAN12,Zscan12
A1BG,A1bg
BCHE,Bche
BCAP31,Bcap31
GPC5,Gpc5
FHOD3,Fhod3
KCNRG,Kcnrg
TRBV13,Trbv12-2
INTS6,Ints6
EPDR1,Epdr1
DOCK8,Dock8
FGD1,Fgd1
NAPG,Napg
RNU6-526P,Gm24522
C3orf80,1110032F04Rik
CFAP44,Cfap44
CBWD6,Cbwd1
NARS1,Nars
CCDC116,Ccdc116
TGDS,Tgds
ATP1B4,Atp1b4
L1CAM,L1cam
SDF2L1,Sdf2l1
AKAP14,Akap14
ACOD1,Acod1
MRPL9,Mrpl9
SLCO1A2,Gm5724
SLCO1A2,Slco1a4
SLCO1A2,Slco1a1
GCNT2,Gcnt2
TRBV10-2,Trbv13-1
TRBV10-2,Trbv13-2
TRBV10-2,Trbv13-3
NEK9,Nek9
CPXCR1,Cpxcr1
OSMR,Osmr
IGKV1-39,Igkv11-125
HPCAL1,Hpcal1
IFT88,Ift88
NREP,Nrep
ZDHHC24,Zdhhc24
SERHL2,Serhl
MYH11,Myh11
MIPEP,Mipep
CATSPER1,Catsper1
RFX3,Rfx3
INSM2,Insm2
PSMA6,Psma6
EPB41L4A,Epb41l4a
RNU6-1162P,Gm26255
RNU6-207P,Gm25670
KCNV2,Kcnv2
SPATA31E1,Spata31
ZKSCAN4,Zkscan3
XRCC3,Xrcc3
MRAP,Mrap
PNPLA5,Pnpla5
PRLR,Prlr
SLC25A46,Slc25a46
CHMP3,Chmp3
SEC11C,Sec11c
STMND1,Stmnd1
IRAK1,Irak1
MCCC2,Mccc2
HLA-DMB,H2-DMb2
HLA-DMB,H2-DMb1
USP28,Usp28
FAM149A,Fam149a
RFT1,Rft1
PTPN2,Ptpn2
SUSD3,Susd3
C10orf82,1700019N19Rik
OR2A4,Olfr13
ALCAM,Alcam
MYLIP,Mylip
HHIP,Hhip
RMND5A,Rmnd5a
RN7SL674P,Rn7s6
PLPPR5,Plppr5
OTULIN,Otulin
RBMX2,Rbmx2
FKBP3,Fkbp3
PCDHGA10,Pcdhga10
WDR55,Wdr55
PPP6R3,Ppp6r3
FAM131B,Fam131b
IGHV7-4-1,Ighv9-1
IGHV7-4-1,Ighv9-2
IGHV7-4-1,Ighv9-3
IGHV7-4-1,Ighv9-4
MAST4,Mast4
EGR3,Egr3
DAZ4,Dazl
FBXL7,Fbxl7
SELENBP1,Selenbp1
ADAM28,Adam28
CDC45,Cdc45
LYPD2,Lypd2
SAT1,Sat1
SLC9A3,Slc9a3
HUWE1,Huwe1
TNFAIP8L1,Tnfaip8l1
TSBP1,BC051142
PROB1,Prob1
DCDC2C,Dcdc2c
SNORD98,Snord98
NXF2,Nxf2
NXF2,Nxf7
SLC44A5,Slc44a5
PLCL2,Plcl2
RHOBTB2,Rhobtb2
TMEM247,Tmem247
PRAMEF20,Oog1
PRAMEF20,Gm2042
PRAMEF20,Pramel51
LRFN2,Lrfn2
RFX5,Rfx5
ALG14,Alg14
MLANA,Mlana
NUGGC,Nuggc
SLC25A2,Slc25a2
CCAR1,Ccar1
ANKHD1-EIF4EBP3,Ankhd1
ANKHD1-EIF4EBP3,Maskbp3
PURA,Pura
PKMYT1,Pkmyt1
SLC12A7,Slc12a7
OMD,Omd
ARMCX3,Armcx3
MORC3,Morc3
ATG2A,Atg2a
TPP2,Tpp2
TRAT1,Trat1
HFE,Hfe
FHL1,Fhl4
RNU6-1207P,Gm22960
MYOZ2,Myoz2
MEN1,Men1
ADM2,Adm2
RNU6-666P,Gm22960
MAP3K11,Map3k11
TOGARAM1,Togaram1
RPP30,Rpp30
EMX2,Emx2
IRX1,Irx1
FRG1,Frg1
PCDHGB4,Pcdhgb4
TICAM1,Ticam1
AIFM1,Aifm1
OR5H14,Olfr183
OR5H14,Olfr186
OR5H14,Olfr187
OR5H14,Olfr190
OR5H14,Olfr191
OR5H14,Olfr193
OR5H14,Olfr196
UTP14A,Utp14a
RETREG1,Retreg1
GNRH1,Gnrh1
SF1,Sf1
TACR2,Tacr2
GRP,Grp
CD274,Cd274
SH2D1A,Sh2d1a
SMARCA1,Smarca1
ITGBL1,Itgbl1
REEP4,Reep4
TAP2,Tap2
FHIP2B,Fam160b2
UBAC2,Ubac2
AMDHD2,Amdhd2
IGHMBP2,Ighmbp2
LZTR1,Lztr1
RNMT,Rnmt
ZPLD1,Zpld1
SCARF2,Scarf2
SLC12A4,Slc12a4
TKTL1,Tktl1
NXPE3,Nxpe3
DAP,Dap
RNU6-1234P,Gm23124
TSPYL2,Tspyl2
TENT4A,Tent4a
RBM46,Rbm46
PLRG1,Plrg1
CDH6,Cdh6
CRYBG3,Crybg3
SORBS3,Sorbs3
RNF103-CHMP3,Chmp3
PIGP,Pigp
KIAA0319,D130043K22Rik
SLC6A18,Slc6a18
ZNF777,Zfp777
TMEM139,Tmem139
HCFC1,Hcfc1
CRIPT,Cript
POGZ,Pogz
PYROXD1,Pyroxd1
RNU6-1222P,Gm24925
GPR15,Gpr15
TET1,Tet1
TYW3,Tyw3
CARMIL2,Carmil2
CHKB,Chkb
ATRNL1,Atrnl1
PCDHA8,Pcdha6
PAQR4,Paqr4
KCNK18,Kcnk18
LY6D,Ly6d
SNORA24,Snora24
SGMS1,Sgms1
MLIP,Mlip
THAP7,Thap7
ARAP3,Arap3
THAP11,Thap11
IGHV1-46,Ighv14-1
IGHV1-46,Ighv14-2
IGHV1-46,Ighv14-3
IGHV1-46,Ighv14-4
IGHV1-46,Ighv1-4
IGHV1-46,Ighv1-5
IGHV1-46,Ighv1-7
IGHV1-46,Ighv15-2
IGHV1-46,Ighv1-9
IGHV1-46,Ighv1-11
IGHV1-46,Ighv1-12
IGHV1-46,Ighv1-15
IGHV1-46,Ighv1-16
IGHV1-46,Ighv1-18
IGHV1-46,Ighv1-19
IGHV1-46,Ighv1-20
IGHV1-46,Ighv1-22
IGHV1-46,Ighv1-23
IGHV1-46,Ighv1-24
IGHV1-46,Ighv1-26
IGHV1-46,Ighv1-31
IGHV1-46,Ighv1-34
IGHV1-46,Ighv1-36
IGHV1-46,Ighv1-37
IGHV1-46,Ighv1-39
IGHV1-46,Ighv1-42
IGHV1-46,Ighv1-43
IGHV1-46,Ighv1-47
IGHV1-46,Ighv1-49
IGHV1-46,Ighv1-50
IGHV1-46,Ighv1-52
IGHV1-46,Ighv1-53
IGHV1-46,Ighv1-54
IGHV1-46,Ighv1-55
IGHV1-46,Ighv1-56
IGHV1-46,Ighv1-58
IGHV1-46,Ighv1-59
IGHV1-46,Ighv1-61
IGHV1-46,Ighv1-62-1
IGHV1-46,Ighv1-62-2
IGHV1-46,Ighv1-62-3
IGHV1-46,Ighv1-63
IGHV1-46,Ighv1-64
IGHV1-46,Ighv1-66
IGHV1-46,Ighv1-67
IGHV1-46,Ighv1-69
IGHV1-46,Ighv1-71
IGHV1-46,Ighv1-72
IGHV1-46,Ighv1-74
IGHV1-46,Ighv1-75
IGHV1-46,Ighv1-76
IGHV1-46,Ighv1-77
IGHV1-46,Ighv1-78
IGHV1-46,Ighv1-80
IGHV1-46,Ighv1-81
IGHV1-46,Ighv1-82
IGHV1-46,Ighv1-84
IGHV1-46,Ighv1-85
PNLIPRP1,Pnliprp1
DYRK1A,Dyrk1a
ASAH2,Asah2
MIOX,Miox
CLIC6,Clic6
SLC10A7,Slc10a7
IGHV7-81,Ighv9-1
IGHV7-81,Ighv9-2
IGHV7-81,Ighv9-3
IGHV7-81,Ighv9-4
MDGA2,Mdga2
TREML2,Treml2
DCUN1D1,Dcun1d1
DCUN1D1,Tes3-ps
GLIS3,Glis3
RIC1,Ric1
SYTL4,Sytl4
TMEM131L,Tmem131l
ELF4,Elf4
PCM1,Pcm1
ZMAT1,Zmat1
PXDN,Pxdn
SNORA79,Gm25776
SNORA79,Gm23987
PRAMEF15,Oog1
PRAMEF15,Gm2042
PRAMEF15,Pramel51
IGHV2OR16-5,Ighv8-2
IGHV2OR16-5,Ighv8-4
IGHV2OR16-5,Ighv8-5
IGHV2OR16-5,Ighv8-6
IGHV2OR16-5,Ighv8-8
IGHV2OR16-5,Ighv8-9
IGHV2OR16-5,Ighv8-11
IGHV2OR16-5,Ighv8-12
IGHV2OR16-5,Ighv8-13
CDH9,Cdh9
HTR3A,Htr3a
GLRB,Glrb
KCNJ6,Kcnj6
PPP3CC,Ppp3cc
SLC39A14,Slc39a14
ZNF398,Zfp398
NECAP1,Necap1
LYNX1,Slurp2
FOXJ2,Foxj2
ZDHHC11,Zdhhc11
IGHV4OR15-8,Ighv3-1
IGHV4OR15-8,Ighv3-3
IGHV4OR15-8,Ighv3-4
IGHV4OR15-8,Ighv3-5
IGHV4OR15-8,Ighv3-6
IGHV4OR15-8,Ighv3-8
IGHV4OR15-8,Ighv12-3
PGP,Pgp
LRP5,Lrp5
TDP1,Tdp1
HINT3,Hint3
SLC4A9,Slc4a9
PSMD4,Psmd4
SMS,Sms
RXFP1,Rxfp1
PCDHGB1,Pcdhgb1
AK3,Ak3
DAZL,Dazl
MRPS36,Mrps36
DCHS2,Dchs2
RNU6-452P,Gm22960
RHOQ,Rhoq
OGN,Ogn
ZFR,Zfr
SMIM11B,Smim11
TSSK2,Tssk2
RNU6-1293P,Gm22960
SLC35E3,Slc35e3
KCNS2,Kcns2
CARMIL1,Carmil1
EHBP1L1,Ehbp1l1
ZNF827,Zfp827
H1-10,H1f10
PCCA,Pcca
SPIRE1,Spire1
PDZD8,Pdzd8
STAP2,Stap2
NDUFS6,Ndufs6
KCNK9,Kcnk9
TPMT,Tpmt
CTNND2,Ctnnd2
PLIN4,Plin4
MBL2,Mbl2
RIDA,Rida
TYMP,Tymp
CPT1B,Cpt1b
CCNB1,Ccnb1
POLR3B,Polr3b
LRRC14B,Lrrc14b
TEX29,Tex29
UBXN6,Ubxn6
SYT10,Syt10
HMGCLL1,Hmgcll1
SEMA5A,Sema5a
PCDH12,Pcdh12
C6orf62,BC005537
PCDHA10,Pcdha9
TMEM45A,Tmem45a
TMEM45A,Tmem45a2
OR2A12,Olfr446
PI4KA,Pi4ka
TMEM144,Tmem144
JRK,Jrk
MSH6,Msh6
IGHV4-39,Ighv3-1
IGHV4-39,Ighv3-3
IGHV4-39,Ighv3-4
IGHV4-39,Ighv3-5
IGHV4-39,Ighv3-6
IGHV4-39,Ighv3-8
IGHV4-39,Ighv12-3
RN7SL130P,Gm22567
CDCA7L,Cdca7l
SRPX2,Srpx2
DPEP2,Dpep2
TTC8,Ttc8
CCDC25,Ccdc25
ARL6,Arl6
RNY3,Rny3
CEP170,Cep170
TAS2R39,Tas2r139
SRBD1,Srbd1
PLAC8L1,Plac8l1
CDC5L,Gm32717
CDC5L,Gm32802
CDC5L,Gm9040
CDC5L,Gm9044
CDC5L,Gm9045
CDC5L,Gm9046
CDC5L,Gm9048
CDC5L,Gm9049
BNIP3L,Bnip3l
ST8SIA1,St8sia1
TRAPPC12,Trappc12
FAM204A,Fam204a
APBB3,Apbb3
XKRX,Xkrx
STK24,Stk24
ANKH,Ank
CEP192,Cep192
PRDX3,Prdx3
CTAGE8,Mia2
ELP3,Elp3
DDX28,Ddx28
MTNR1A,Mtnr1a
KIF6,Kif6
IGHV1-58,Ighv14-1
IGHV1-58,Ighv14-2
IGHV1-58,Ighv14-3
IGHV1-58,Ighv14-4
IGHV1-58,Ighv1-4
IGHV1-58,Ighv1-5
IGHV1-58,Ighv1-7
IGHV1-58,Ighv15-2
IGHV1-58,Ighv1-9
IGHV1-58,Ighv1-11
IGHV1-58,Ighv1-12
IGHV1-58,Ighv1-15
IGHV1-58,Ighv1-16
IGHV1-58,Ighv1-18
IGHV1-58,Ighv1-19
IGHV1-58,Ighv1-20
IGHV1-58,Ighv1-22
IGHV1-58,Ighv1-23
IGHV1-58,Ighv1-24
IGHV1-58,Ighv1-26
IGHV1-58,Ighv1-31
IGHV1-58,Ighv1-34
IGHV1-58,Ighv1-36
IGHV1-58,Ighv1-37
IGHV1-58,Ighv1-39
IGHV1-58,Ighv1-42
IGHV1-58,Ighv1-43
IGHV1-58,Ighv1-47
IGHV1-58,Ighv1-49
IGHV1-58,Ighv1-50
IGHV1-58,Ighv1-52
IGHV1-58,Ighv1-53
IGHV1-58,Ighv1-54
IGHV1-58,Ighv1-55
IGHV1-58,Ighv1-56
IGHV1-58,Ighv1-58
IGHV1-58,Ighv1-59
IGHV1-58,Ighv1-61
IGHV1-58,Ighv1-62-1
IGHV1-58,Ighv1-62-2
IGHV1-58,Ighv1-62-3
IGHV1-58,Ighv1-63
IGHV1-58,Ighv1-64
IGHV1-58,Ighv1-66
IGHV1-58,Ighv1-67
IGHV1-58,Ighv1-69
IGHV1-58,Ighv1-71
IGHV1-58,Ighv1-72
IGHV1-58,Ighv1-74
IGHV1-58,Ighv1-75
IGHV1-58,Ighv1-76
IGHV1-58,Ighv1-77
IGHV1-58,Ighv1-78
IGHV1-58,Ighv1-80
IGHV1-58,Ighv1-81
IGHV1-58,Ighv1-82
IGHV1-58,Ighv1-84
IGHV1-58,Ighv1-85
PLD5,Pld5
COLEC11,Colec11
MSH2,Msh2
PCDHGA2,Pcdhga2
CDC37L1,Cdc37l1
IFT57,Ift57
SIM2,Sim2
SCYL1,Scyl1
PAIP2,Paip2
ATP6V1E2,Atp6v1e2
USP38,Usp38
CPM,Cpm
RNU6-159P,Gm23981
IK,Ik
MBTPS2,Mbtps2
ASIC5,Asic5
BTK,Btk
ST6GALNAC5,St6galnac5
PLGRKT,Plgrkt
PP2D1,Pp2d1
RABL2B,Rabl2
GABPB2,Gabpb2
MOCS1,Mocs1
MIRLET7A1,Mirlet7a-1
GOLPH3,Golph3
SERF1A,Serf1
C2CD5,C2cd5
ZNF746,Zfp746
IGKV3D-15,Igkv18-36
EFR3A,Efr3a
ARMCX2,Armcx2
OR5H1,Olfr183
OR5H1,Olfr186
OR5H1,Olfr187
OR5H1,Olfr190
OR5H1,Olfr191
OR5H1,Olfr193
OR5H1,Olfr196
COL1A2,Col1a2
RNU6-220P,Gm26104
CDH18,Cdh18
VN1R5,Vmn1r40
VN1R5,Vmn1r41
VN1R5,Vmn1r42
VN1R5,Vmn1r43
VN1R5,Vmn1r44
VN1R5,Vmn1r45
VN1R5,Vmn1r46
VN1R5,Vmn1r47
VN1R5,Vmn1r48
ZIC2,Zic2
ID2,Id2
GSC2,Gsc2
KDM1B,Kdm1b
KLF8,Klf8
WNK2,Wnk2
C1R,C1ra
C1R,C1rb
NOX1,Nox1
RNU6-271P,Gm22044
NKX2-6,Nkx2-6
LPCAT3,Lpcat3
ESYT2,Esyt2
ALLC,Allc
FCHO2,Fcho2
PRAMEF9,Oog1
PRAMEF9,Gm2042
PRAMEF9,Pramel51
DMAC2L,Dmac2l
MIR151A,Mir151
NUP107,Nup107
TRAM1L1,Tram1l1
RPL36A,Rpl36al
RPL36A,Rpl36a
BTN2A2,Btn2a2
ADI1,Adi1
PIGK,Pigk
RPN1,Rpn1
CCDC22,Ccdc22
THEM6,Them6
PTPN21,Ptpn21
TTC3,Ttc3
MIR30D,Mir30d
DNAJC18,Dnajc18
LIPK,Lipk
MAP4K2,Map4k2
NAA10,Naa10
